findingId,severity,rule,seed,company,quarter,classification,confidence,observation
A01:sai-train-standard-004:VAP:T31,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-004,VAP,31,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業35/70人（50.0%）を配置したが、JPの取り得る機会は全市場の1.6%（1490t）しかない。未充足の機会が残る市場: CN(未充足機会 63419t), US(未充足機会 18305t), EU(未充足機会 1118t), OTHER(未充足機会 4142t)"
A01:sai-train-standard-004:VAP:T32,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-004,VAP,32,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業38/77人（49.4%）を配置したが、JPの取り得る機会は全市場の1.4%（1240t）しかない。未充足の機会が残る市場: CN(未充足機会 61137t), US(未充足機会 17940t), OTHER(未充足機会 3780t)"
A01:sai-train-standard-004:VAP:T4,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-004,VAP,4,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業14/28人（50.0%）を配置したが、JPの取り得る機会は全市場の5.2%（4087t）しかない。未充足の機会が残る市場: CN(未充足機会 25969t), US(未充足機会 24011t), EU(未充足機会 12589t), OTHER(未充足機会 9728t)"
A01:sai-train-standard-004:VAP:T5,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-004,VAP,5,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業18/35人（51.4%）を配置したが、JPの取り得る機会は全市場の6.2%（5065t）しかない。未充足の機会が残る市場: CN(未充足機会 30546t), US(未充足機会 22413t), EU(未充足機会 11927t), OTHER(未充足機会 8580t)"
A01:sai-train-standard-004:VAP:T6,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-004,VAP,6,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業21/42人（50.0%）を配置したが、JPの取り得る機会は全市場の6.6%（5250t）しかない。未充足の機会が残る市場: CN(未充足機会 31664t), US(未充足機会 22681t), EU(未充足機会 9340t), OTHER(未充足機会 8090t)"
A01:sai-train-standard-004:VAP:T7,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-004,VAP,7,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業21/42人（50.0%）を配置したが、JPの取り得る機会は全市場の6.5%（5514t）しかない。未充足の機会が残る市場: CN(未充足機会 32910t), US(未充足機会 24895t), EU(未充足機会 9434t), OTHER(未充足機会 8380t)"
A01:sai-train-standard-004:VAP:T8,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-004,VAP,8,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業21/42人（50.0%）を配置したが、JPの取り得る機会は全市場の5.8%（4612t）しかない。未充足の機会が残る市場: CN(未充足機会 33181t), US(未充足機会 24292t), EU(未充足機会 7476t), OTHER(未充足機会 7188t)"
A01:sai-train-standard-004:VAP:T9,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-004,VAP,9,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業21/42人（50.0%）を配置したが、JPの取り得る機会は全市場の5.8%（4901t）しかない。未充足の機会が残る市場: CN(未充足機会 40130t), US(未充足機会 22675t), EU(未充足機会 6804t), OTHER(未充足機会 6680t)"
A01:sai-train-standard-005:BAL:T10,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,10,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業31/63人（49.2%）を配置したが、JPの取り得る機会は全市場の5.5%（4588t）しかない。未充足の機会が残る市場: CN(未充足機会 39199t), US(未充足機会 22529t), EU(未充足機会 4906t), OTHER(未充足機会 5738t)"
A01:sai-train-standard-005:BAL:T11,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,11,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業36/72人（50.0%）を配置したが、JPの取り得る機会は全市場の5.0%（4149t）しかない。未充足の機会が残る市場: CN(未充足機会 39302t), US(未充足機会 23061t), EU(未充足機会 4033t), OTHER(未充足機会 5477t)"
A01:sai-train-standard-005:BAL:T12,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,12,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業41/81人（50.6%）を配置したが、JPの取り得る機会は全市場の4.4%（3748t）しかない。未充足の機会が残る市場: CN(未充足機会 41868t), US(未充足機会 23855t), EU(未充足機会 3325t), OTHER(未充足機会 4923t)"
A01:sai-train-standard-005:BAL:T13,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,13,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業45/90人（50.0%）を配置したが、JPの取り得る機会は全市場の4.0%（3509t）しかない。未充足の機会が残る市場: CN(未充足機会 48114t), US(未充足機会 21031t), EU(未充足機会 2242t), OTHER(未充足機会 4095t)"
A01:sai-train-standard-005:BAL:T14,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,14,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業45/90人（50.0%）を配置したが、JPの取り得る機会は全市場の3.7%（3207t）しかない。未充足の機会が残る市場: CN(未充足機会 47798t), US(未充足機会 20865t), EU(未充足機会 1878t), OTHER(未充足機会 3968t)"
A01:sai-train-standard-005:BAL:T15,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,15,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業45/90人（50.0%）を配置したが、JPの取り得る機会は全市場の3.4%（2899t）しかない。未充足の機会が残る市場: CN(未充足機会 46324t), US(未充足機会 21016t), EU(未充足機会 1527t), OTHER(未充足機会 3843t)"
A01:sai-train-standard-005:BAL:T16,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,16,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業50/99人（50.5%）を配置したが、JPの取り得る機会は全市場の3.5%（2964t）しかない。未充足の機会が残る市場: CN(未充足機会 46845t), US(未充足機会 21735t), EU(未充足機会 1563t), OTHER(未充足機会 3560t)"
A01:sai-train-standard-005:BAL:T17,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,17,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業54/108人（50.0%）を配置したが、JPの取り得る機会は全市場の3.1%（2656t）しかない。未充足の機会が残る市場: CN(未充足機会 51196t), US(未充足機会 17978t), OTHER(未充足機会 2580t)"
A01:sai-train-standard-005:BAL:T18,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,18,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業58/117人（49.6%）を配置したが、JPの取り得る機会は全市場の3.3%（2846t）しかない。未充足の機会が残る市場: CN(未充足機会 50852t), US(未充足機会 18906t), OTHER(未充足機会 2636t)"
A01:sai-train-standard-005:BAL:T19,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,19,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業63/126人（50.0%）を配置したが、JPの取り得る機会は全市場の3.2%（2905t）しかない。未充足の機会が残る市場: CN(未充足機会 51063t), US(未充足機会 20754t), OTHER(未充足機会 2957t)"
A01:sai-train-standard-005:BAL:T2,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,2,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業9/18人（50.0%）を配置したが、JPの取り得る機会は全市場の6.8%（5348t）しかない。未充足の機会が残る市場: CN(未充足機会 27440t), US(未充足機会 19967t), EU(未充足機会 14593t), OTHER(未充足機会 8917t)"
A01:sai-train-standard-005:BAL:T20,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,20,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業63/126人（50.0%）を配置したが、JPの取り得る機会は全市場の2.9%（2570t）しかない。未充足の機会が残る市場: CN(未充足機会 51704t), US(未充足機会 20535t), OTHER(未充足機会 2594t)"
A01:sai-train-standard-005:BAL:T21,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,21,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業63/126人（50.0%）を配置したが、JPの取り得る機会は全市場の2.6%（2132t）しかない。未充足の機会が残る市場: CN(未充足機会 52121t), US(未充足機会 15256t), OTHER(未充足機会 1513t)"
A01:sai-train-standard-005:BAL:T22,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,22,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業63/126人（50.0%）を配置したが、JPの取り得る機会は全市場の2.8%（2404t）しかない。未充足の機会が残る市場: CN(未充足機会 53834t), US(未充足機会 17099t), OTHER(未充足機会 2134t)"
A01:sai-train-standard-005:BAL:T23,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,23,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業67/135人（49.6%）を配置したが、JPの取り得る機会は全市場の2.6%（2296t）しかない。未充足の機会が残る市場: CN(未充足機会 52277t), US(未充足機会 18168t), OTHER(未充足機会 2436t)"
A01:sai-train-standard-005:BAL:T24,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,24,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業70/140人（50.0%）を配置したが、JPの取り得る機会は全市場の2.3%（2003t）しかない。未充足の機会が残る市場: CN(未充足機会 51971t), US(未充足機会 17922t), OTHER(未充足機会 2110t)"
A01:sai-train-standard-005:BAL:T25,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,25,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業70/140人（50.0%）を配置したが、JPの取り得る機会は全市場の2.5%（2213t）しかない。未充足の機会が残る市場: CN(未充足機会 57946t), US(未充足機会 15722t), OTHER(未充足機会 1847t)"
A01:sai-train-standard-005:BAL:T26,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,26,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業70/140人（50.0%）を配置したが、JPの取り得る機会は全市場の2.3%（1991t）しかない。未充足の機会が残る市場: CN(未充足機会 54446t), US(未充足機会 15193t), OTHER(未充足機会 1805t)"
A01:sai-train-standard-005:BAL:T27,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,27,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業70/140人（50.0%）を配置したが、JPの取り得る機会は全市場の2.5%（2269t）しかない。未充足の機会が残る市場: CN(未充足機会 56715t), US(未充足機会 17940t), OTHER(未充足機会 2593t)"
A01:sai-train-standard-005:BAL:T28,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,28,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業70/140人（50.0%）を配置したが、JPの取り得る機会は全市場の2.1%（1894t）しかない。未充足の機会が残る市場: CN(未充足機会 54908t), US(未充足機会 17317t), OTHER(未充足機会 2159t)"
A01:sai-train-standard-005:BAL:T29,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,29,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業70/140人（50.0%）を配置したが、JPの取り得る機会は全市場の2.0%（1790t）しかない。未充足の機会が残る市場: CN(未充足機会 59867t), US(未充足機会 14254t), OTHER(未充足機会 1592t)"
A01:sai-train-standard-005:BAL:T3,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,3,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業14/27人（51.9%）を配置したが、JPの取り得る機会は全市場の6.4%（5076t）しかない。未充足の機会が残る市場: CN(未充足機会 25163t), US(未充足機会 21603t), EU(未充足機会 14619t), OTHER(未充足機会 9328t)"
A01:sai-train-standard-005:BAL:T30,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,30,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業70/140人（50.0%）を配置したが、JPの取り得る機会は全市場の2.1%（1945t）しかない。未充足の機会が残る市場: CN(未充足機会 61255t), US(未充足機会 16193t), OTHER(未充足機会 2271t)"
A01:sai-train-standard-005:BAL:T31,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,31,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業70/140人（50.0%）を配置したが、JPの取り得る機会は全市場の2.0%（1827t）しかない。未充足の機会が残る市場: CN(未充足機会 58350t), US(未充足機会 16779t), OTHER(未充足機会 2450t)"
A01:sai-train-standard-005:BAL:T32,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,32,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業70/140人（50.0%）を配置したが、JPの取り得る機会は全市場の1.8%（1674t）しかない。未充足の機会が残る市場: CN(未充足機会 57734t), US(未充足機会 16925t), OTHER(未充足機会 2239t)"
A01:sai-train-standard-005:BAL:T4,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,4,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業18/36人（50.0%）を配置したが、JPの取り得る機会は全市場の5.2%（4195t）しかない。未充足の機会が残る市場: CN(未充足機会 26116t), US(未充足機会 24177t), EU(未充足機会 12460t), OTHER(未充足機会 9551t)"
A01:sai-train-standard-005:BAL:T5,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,5,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業22/45人（48.9%）を配置したが、JPの取り得る機会は全市場の6.3%（4901t）しかない。未充足の機会が残る市場: CN(未充足機会 28623t), US(未充足機会 21061t), EU(未充足機会 10886t), OTHER(未充足機会 7651t)"
A01:sai-train-standard-005:BAL:T6,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,6,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業27/54人（50.0%）を配置したが、JPの取り得る機会は全市場の7.3%（5777t）しかない。未充足の機会が残る市場: CN(未充足機会 28695t), US(未充足機会 21659t), EU(未充足機会 9666t), OTHER(未充足機会 7355t)"
A01:sai-train-standard-005:BAL:T7,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,7,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業31/63人（49.2%）を配置したが、JPの取り得る機会は全市場の7.0%（5891t）しかない。未充足の機会が残る市場: CN(未充足機会 30684t), US(未充足機会 24268t), EU(未充足機会 9152t), OTHER(未充足機会 7715t)"
A01:sai-train-standard-005:BAL:T8,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,8,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業31/63人（49.2%）を配置したが、JPの取り得る機会は全市場の6.1%（4947t）しかない。未充足の機会が残る市場: CN(未充足機会 31257t), US(未充足機会 23823t), EU(未充足機会 7119t), OTHER(未充足機会 6544t)"
A01:sai-train-standard-005:BAL:T9,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,BAL,9,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業31/63人（49.2%）を配置したが、JPの取り得る機会は全市場の6.3%（5338t）しかない。未充足の機会が残る市場: CN(未充足機会 38112t), US(未充足機会 22311t), EU(未充足機会 6433t), OTHER(未充足機会 6025t)"
A01:sai-train-standard-005:CONSV:T10,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,10,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業22/45人（48.9%）を配置したが、JPの取り得る機会は全市場の5.5%（4588t）しかない。未充足の機会が残る市場: CN(未充足機会 39569t), US(未充足機会 23095t), EU(未充足機会 5276t), OTHER(未充足機会 6108t)"
A01:sai-train-standard-005:CONSV:T11,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,11,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業22/45人（48.9%）を配置したが、JPの取り得る機会は全市場の5.0%（4149t）しかない。未充足の機会が残る市場: CN(未充足機会 39851t), US(未充足機会 23787t), EU(未充足機会 4582t), OTHER(未充足機会 6025t)"
A01:sai-train-standard-005:CONSV:T12,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,12,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業25/50人（50.0%）を配置したが、JPの取り得る機会は全市場の4.4%（3748t）しかない。未充足の機会が残る市場: CN(未充足機会 42309t), US(未充足機会 24476t), EU(未充足機会 3945t), OTHER(未充足機会 5544t)"
A01:sai-train-standard-005:CONSV:T13,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,13,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業27/55人（49.1%）を配置したが、JPの取り得る機会は全市場の4.0%（3509t）しかない。未充足の機会が残る市場: CN(未充足機会 48873t), US(未充足機会 21638t), EU(未充足機会 2849t), OTHER(未充足機会 4701t)"
A01:sai-train-standard-005:CONSV:T14,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,14,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業30/60人（50.0%）を配置したが、JPの取り得る機会は全市場の3.7%（3207t）しかない。未充足の機会が残る市場: CN(未充足機会 48373t), US(未充足機会 21463t), EU(未充足機会 2301t), OTHER(未充足機会 4566t)"
A01:sai-train-standard-005:CONSV:T15,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,15,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業33/65人（50.8%）を配置したが、JPの取り得る機会は全市場の3.4%（2899t）しかない。未充足の機会が残る市場: CN(未充足機会 46899t), US(未充足機会 21439t), EU(未充足機会 1950t), OTHER(未充足機会 4266t)"
A01:sai-train-standard-005:CONSV:T16,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,16,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業33/65人（50.8%）を配置したが、JPの取り得る機会は全市場の3.5%（2964t）しかない。未充足の機会が残る市場: CN(未充足機会 47569t), US(未充足機会 22311t), EU(未充足機会 2139t), OTHER(未充足機会 4135t)"
A01:sai-train-standard-005:CONSV:T17,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,17,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業33/65人（50.8%）を配置したが、JPの取り得る機会は全市場の3.1%（2656t）しかない。未充足の機会が残る市場: CN(未充足機会 52181t), US(未充足機会 18811t), EU(未充足機会 1411t), OTHER(未充足機会 3413t)"
A01:sai-train-standard-005:CONSV:T18,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,18,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業33/65人（50.8%）を配置したが、JPの取り得る機会は全市場の3.3%（2846t）しかない。未充足の機会が残る市場: CN(未充足機会 51884t), US(未充足機会 19791t), EU(未充足機会 1653t), OTHER(未充足機会 3669t)"
A01:sai-train-standard-005:CONSV:T19,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,19,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業35/70人（50.0%）を配置したが、JPの取り得る機会は全市場の3.2%（2905t）しかない。未充足の機会が残る市場: CN(未充足機会 52100t), US(未充足機会 21824t), EU(未充足機会 1632t), OTHER(未充足機会 3995t)"
A01:sai-train-standard-005:CONSV:T2,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,2,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業5/10人（50.0%）を配置したが、JPの取り得る機会は全市場の6.8%（5348t）しかない。未充足の機会が残る市場: CN(未充足機会 27585t), US(未充足機会 20140t), EU(未充足機会 14766t), OTHER(未充足機会 9090t)"
A01:sai-train-standard-005:CONSV:T20,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,20,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業38/75人（50.7%）を配置したが、JPの取り得る機会は全市場の2.9%（2570t）しかない。未充足の機会が残る市場: CN(未充足機会 52518t), US(未充足機会 21381t), EU(未充足機会 1311t), OTHER(未充足機会 3584t)"
A01:sai-train-standard-005:CONSV:T21,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,21,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業40/80人（50.0%）を配置したが、JPの取り得る機会は全市場の2.6%（2132t）しかない。未充足の機会が残る市場: CN(未充足機会 52981t), US(未充足機会 15969t), OTHER(未充足機会 2373t)"
A01:sai-train-standard-005:CONSV:T22,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,22,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業42/85人（49.4%）を配置したが、JPの取り得る機会は全市場の2.8%（2404t）しかない。未充足の機会が残る市場: CN(未充足機会 54523t), US(未充足機会 17812t), OTHER(未充足機会 2822t)"
A01:sai-train-standard-005:CONSV:T23,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,23,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の2.6%（2296t）しかない。未充足の機会が残る市場: CN(未充足機会 53109t), US(未充足機会 19000t), OTHER(未充足機会 3268t)"
A01:sai-train-standard-005:CONSV:T24,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,24,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の2.3%（2003t）しかない。未充足の機会が残る市場: CN(未充足機会 52942t), US(未充足機会 18754t), OTHER(未充足機会 2942t)"
A01:sai-train-standard-005:CONSV:T25,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,25,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の2.5%（2213t）しかない。未充足の機会が残る市場: CN(未充足機会 58918t), US(未充足機会 16554t), OTHER(未充足機会 2679t)"
A01:sai-train-standard-005:CONSV:T26,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,26,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の2.3%（1991t）しかない。未充足の機会が残る市場: CN(未充足機会 55418t), US(未充足機会 16025t), OTHER(未充足機会 2637t)"
A01:sai-train-standard-005:CONSV:T27,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,27,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の2.5%（2269t）しかない。未充足の機会が残る市場: CN(未充足機会 57687t), US(未充足機会 18772t), OTHER(未充足機会 3425t)"
A01:sai-train-standard-005:CONSV:T28,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,28,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の2.1%（1894t）しかない。未充足の機会が残る市場: CN(未充足機会 55880t), US(未充足機会 18149t), OTHER(未充足機会 2991t)"
A01:sai-train-standard-005:CONSV:T29,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,29,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の2.0%（1790t）しかない。未充足の機会が残る市場: CN(未充足機会 60839t), US(未充足機会 15085t), OTHER(未充足機会 2424t)"
A01:sai-train-standard-005:CONSV:T3,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,3,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業7/15人（46.7%）を配置したが、JPの取り得る機会は全市場の6.4%（5076t）しかない。未充足の機会が残る市場: CN(未充足機会 25496t), US(未充足機会 21738t), EU(未充足機会 14754t), OTHER(未充足機会 9463t)"
A01:sai-train-standard-005:CONSV:T30,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,30,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の2.1%（1945t）しかない。未充足の機会が残る市場: CN(未充足機会 62226t), US(未充足機会 17025t), OTHER(未充足機会 3103t)"
A01:sai-train-standard-005:CONSV:T31,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,31,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の2.0%（1827t）しかない。未充足の機会が残る市場: CN(未充足機会 59322t), US(未充足機会 17611t), OTHER(未充足機会 3282t)"
A01:sai-train-standard-005:CONSV:T32,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-005,CONSV,32,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の1.8%（1674t）しかない。未充足の機会が残る市場: CN(未充足機会 58705t), US(未充足機会 17757t), OTHER(未充足機会 3071t)"
