findingId,severity,rule,seed,company,quarter,classification,confidence,observation
A01:sai-train-standard-003:BAL:T10,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,10,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業31/63人（49.2%）を配置したが、JPの取り得る機会は全市場の4.6%（3903t）しかない。未充足の機会が残る市場: CN(未充足機会 41064t), US(未充足機会 22396t), EU(未充足機会 4156t), OTHER(未充足機会 5586t)"
A01:sai-train-standard-003:BAL:T11,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,11,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業36/72人（50.0%）を配置したが、JPの取り得る機会は全市場の4.3%（3530t）しかない。未充足の機会が残る市場: CN(未充足機会 40813t), US(未充足機会 22810t), EU(未充足機会 3433t), OTHER(未充足機会 5335t)"
A01:sai-train-standard-003:BAL:T12,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,12,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業41/81人（50.6%）を配置したが、JPの取り得る機会は全市場の3.8%（3208t）しかない。未充足の機会が残る市場: CN(未充足機会 43470t), US(未充足機会 23535t), EU(未充足機会 2785t), OTHER(未充足機会 4753t)"
A01:sai-train-standard-003:BAL:T13,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,13,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業45/90人（50.0%）を配置したが、JPの取り得る機会は全市場の3.4%（2819t）しかない。未充足の機会が残る市場: CN(未充足機会 46459t), US(未充足機会 19127t), EU(未充足機会 1562t), OTHER(未充足機会 3530t)"
A01:sai-train-standard-003:BAL:T14,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,14,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業45/90人（50.0%）を配置したが、JPの取り得る機会は全市場の3.6%（3050t）しかない。未充足の機会が残る市場: CN(未充足機会 46779t), US(未充足機会 20340t), EU(未充足機会 1912t), OTHER(未充足機会 3846t)"
A01:sai-train-standard-003:BAL:T15,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,15,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業45/90人（50.0%）を配置したが、JPの取り得る機会は全市場の3.2%（2631t）しかない。未充足の機会が残る市場: CN(未充足機会 46100t), US(未充足機会 20912t), EU(未充足機会 1384t), OTHER(未充足機会 3819t)"
A01:sai-train-standard-003:BAL:T16,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,16,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業50/99人（50.5%）を配置したが、JPの取り得る機会は全市場の3.0%（2657t）しかない。未充足の機会が残る市場: CN(未充足機会 47925t), US(未充足機会 22232t), EU(未充足機会 1168t), OTHER(未充足機会 3594t)"
A01:sai-train-standard-003:BAL:T17,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,17,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業54/108人（50.0%）を配置したが、JPの取り得る機会は全市場の2.8%（2316t）しかない。未充足の機会が残る市場: CN(未充足機会 50765t), US(未充足機会 17805t), OTHER(未充足機会 2549t)"
A01:sai-train-standard-003:BAL:T18,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,18,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業58/117人（49.6%）を配置したが、JPの取り得る機会は全市場の2.9%（2501t）しかない。未充足の機会が残る市場: CN(未充足機会 50628t), US(未充足機会 18806t), OTHER(未充足機会 2582t)"
A01:sai-train-standard-003:BAL:T19,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,19,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業58/117人（49.6%）を配置したが、JPの取り得る機会は全市場の2.7%（2301t）しかない。未充足の機会が残る市場: CN(未充足機会 50255t), US(未充足機会 19686t), OTHER(未充足機会 2738t)"
A01:sai-train-standard-003:BAL:T2,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,2,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業9/18人（50.0%）を配置したが、JPの取り得る機会は全市場の6.8%（5466t）しかない。未充足の機会が残る市場: CN(未充足機会 28064t), US(未充足機会 20421t), EU(未充足機会 14928t), OTHER(未充足機会 9127t)"
A01:sai-train-standard-003:BAL:T20,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,20,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業58/117人（49.6%）を配置したが、JPの取り得る機会は全市場の2.7%（2426t）しかない。未充足の機会が残る市場: CN(未充足機会 51106t), US(未充足機会 20826t), OTHER(未充足機会 2777t)"
A01:sai-train-standard-003:BAL:T21,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,21,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業63/126人（50.0%）を配置したが、JPの取り得る機会は全市場の2.5%（2050t）しかない。未充足の機会が残る市場: CN(未充足機会 52430t), US(未充足機会 15737t), OTHER(未充足機会 1647t)"
A01:sai-train-standard-003:BAL:T22,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,22,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業63/126人（50.0%）を配置したが、JPの取り得る機会は全市場の2.6%（2263t）しかない。未充足の機会が残る市場: CN(未充足機会 52823t), US(未充足機会 17141t), OTHER(未充足機会 2165t)"
A01:sai-train-standard-003:BAL:T23,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,23,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業67/135人（49.6%）を配置したが、JPの取り得る機会は全市場の2.5%（2159t）しかない。未充足の機会が残る市場: CN(未充足機会 51563t), US(未充足機会 18302t), OTHER(未充足機会 2462t)"
A01:sai-train-standard-003:BAL:T24,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,24,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業70/140人（50.0%）を配置したが、JPの取り得る機会は全市場の2.1%（1819t）しかない。未充足の機会が残る市場: CN(未充足機会 52706t), US(未充足機会 18550t), OTHER(未充足機会 2237t)"
A01:sai-train-standard-003:BAL:T25,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,25,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業70/140人（50.0%）を配置したが、JPの取り得る機会は全市場の2.2%（1989t）しかない。未充足の機会が残る市場: CN(未充足機会 57831t), US(未充足機会 15945t), OTHER(未充足機会 1873t)"
A01:sai-train-standard-003:BAL:T26,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,26,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業70/140人（50.0%）を配置したが、JPの取り得る機会は全市場の2.1%（1826t）しかない。未充足の機会が残る市場: CN(未充足機会 55443t), US(未充足機会 15744t), OTHER(未充足機会 1923t)"
A01:sai-train-standard-003:BAL:T27,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,27,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業70/140人（50.0%）を配置したが、JPの取り得る機会は全市場の2.0%（1783t）しかない。未充足の機会が残る市場: CN(未充足機会 55851t), US(未充足機会 17222t), OTHER(未充足機会 2318t)"
A01:sai-train-standard-003:BAL:T28,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,28,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業70/140人（50.0%）を配置したが、JPの取り得る機会は全市場の1.8%（1604t）しかない。未充足の機会が残る市場: CN(未充足機会 55407t), US(未充足機会 17226t), OTHER(未充足機会 2066t)"
A01:sai-train-standard-003:BAL:T29,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,29,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業70/140人（50.0%）を配置したが、JPの取り得る機会は全市場の1.8%（1658t）しかない。未充足の機会が残る市場: CN(未充足機会 62938t), US(未充足機会 15705t), OTHER(未充足機会 1961t)"
A01:sai-train-standard-003:BAL:T3,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,3,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業14/27人（51.9%）を配置したが、JPの取り得る機会は全市場の6.4%（4924t）しかない。未充足の機会が残る市場: CN(未充足機会 24291t), US(未充足機会 20898t), EU(未充足機会 14153t), OTHER(未充足機会 9016t)"
A01:sai-train-standard-003:BAL:T30,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,30,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業70/140人（50.0%）を配置したが、JPの取り得る機会は全市場の1.6%（1431t）しかない。未充足の機会が残る市場: CN(未充足機会 58360t), US(未充足機会 15145t), OTHER(未充足機会 1920t)"
A01:sai-train-standard-003:BAL:T31,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,31,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業70/140人（50.0%）を配置したが、JPの取り得る機会は全市場の1.7%（1666t）しかない。未充足の機会が残る市場: CN(未充足機会 60695t), US(未充足機会 18051t), OTHER(未充足機会 2791t)"
A01:sai-train-standard-003:BAL:T32,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,32,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業70/140人（50.0%）を配置したが、JPの取り得る機会は全市場の1.5%（1385t）しかない。未充足の機会が残る市場: CN(未充足機会 57973t), US(未充足機会 17339t), OTHER(未充足機会 2330t)"
A01:sai-train-standard-003:BAL:T4,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,4,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業18/36人（50.0%）を配置したが、JPの取り得る機会は全市場の5.2%（4245t）しかない。未充足の機会が残る市場: CN(未充足機会 26337t), US(未充足機会 24397t), EU(未充足機会 12618t), OTHER(未充足機会 9648t)"
A01:sai-train-standard-003:BAL:T5,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,5,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業22/45人（48.9%）を配置したが、JPの取り得る機会は全市場の5.9%（4804t）しかない。未充足の機会が残る市場: CN(未充足機会 29923t), US(未充足機会 22002t), EU(未充足機会 11385t), OTHER(未充足機会 8026t)"
A01:sai-train-standard-003:BAL:T6,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,6,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業27/54人（50.0%）を配置したが、JPの取り得る機会は全市場の6.3%（5328t）しかない。未充足の機会が残る市場: CN(未充足機会 32641t), US(未充足機会 23401t), EU(未充足機会 9231t), OTHER(未充足機会 7885t)"
A01:sai-train-standard-003:BAL:T7,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,7,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業31/63人（49.2%）を配置したが、JPの取り得る機会は全市場の5.8%（4534t）しかない。未充足の機会が残る市場: CN(未充足機会 31190t), US(未充足機会 22436t), EU(未充足機会 6963t), OTHER(未充足機会 6819t)"
A01:sai-train-standard-003:BAL:T8,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,8,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業31/63人（49.2%）を配置したが、JPの取り得る機会は全市場の5.7%（4697t）しかない。未充足の機会が残る市場: CN(未充足機会 33449t), US(未充足機会 24173t), EU(未充足機会 7012t), OTHER(未充足機会 6588t)"
A01:sai-train-standard-003:BAL:T9,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,BAL,9,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業31/63人（49.2%）を配置したが、JPの取り得る機会は全市場の5.0%（4193t）しかない。未充足の機会が残る市場: CN(未充足機会 39724t), US(未充足機会 22033t), EU(未充足機会 4988t), OTHER(未充足機会 5885t)"
A01:sai-train-standard-003:CONSV:T10,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,10,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業22/45人（48.9%）を配置したが、JPの取り得る機会は全市場の4.6%（3903t）しかない。未充足の機会が残る市場: CN(未充足機会 41403t), US(未充足機会 22935t), EU(未充足機会 4495t), OTHER(未充足機会 5925t)"
A01:sai-train-standard-003:CONSV:T11,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,11,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業22/45人（48.9%）を配置したが、JPの取り得る機会は全市場の4.3%（3530t）しかない。未充足の機会が残る市場: CN(未充足機会 41321t), US(未充足機会 23496t), EU(未充足機会 3940t), OTHER(未充足機会 5843t)"
A01:sai-train-standard-003:CONSV:T12,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,12,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業24/48人（50.0%）を配置したが、JPの取り得る機会は全市場の3.8%（3208t）しかない。未充足の機会が残る市場: CN(未充足機会 44091t), US(未充足機会 24156t), EU(未充足機会 3405t), OTHER(未充足機会 5374t)"
A01:sai-train-standard-003:CONSV:T13,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,13,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業26/53人（49.1%）を配置したが、JPの取り得る機会は全市場の3.4%（2819t）しかない。未充足の機会が残る市場: CN(未充足機会 47209t), US(未充足機会 19904t), EU(未充足機会 2160t), OTHER(未充足機会 4127t)"
A01:sai-train-standard-003:CONSV:T14,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,14,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業29/58人（50.0%）を配置したが、JPの取り得る機会は全市場の3.6%（3050t）しかない。未充足の機会が残る市場: CN(未充足機会 47355t), US(未充足機会 20938t), EU(未充足機会 2509t), OTHER(未充足機会 4444t)"
A01:sai-train-standard-003:CONSV:T15,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,15,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業31/63人（49.2%）を配置したが、JPの取り得る機会は全市場の3.2%（2631t）しかない。未充足の機会が残る市場: CN(未充足機会 46675t), US(未充足機会 21335t), EU(未充足機会 1806t), OTHER(未充足機会 4242t)"
A01:sai-train-standard-003:CONSV:T16,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,16,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業31/63人（49.2%）を配置したが、JPの取り得る機会は全市場の3.0%（2657t）しかない。未充足の機会が残る市場: CN(未充足機会 48770t), US(未充足機会 22921t), EU(未充足機会 1857t), OTHER(未充足機会 4283t)"
A01:sai-train-standard-003:CONSV:T17,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,17,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業34/68人（50.0%）を配置したが、JPの取り得る機会は全市場の2.8%（2316t）しかない。未充足の機会が残る市場: CN(未充足機会 51581t), US(未充足機会 18639t), OTHER(未充足機会 3383t)"
A01:sai-train-standard-003:CONSV:T18,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,18,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業34/68人（50.0%）を配置したが、JPの取り得る機会は全市場の2.9%（2501t）しかない。未充足の機会が残る市場: CN(未充足機会 51528t), US(未充足機会 19736t), EU(未充足機会 1194t), OTHER(未充足機会 3661t)"
A01:sai-train-standard-003:CONSV:T19,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,19,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業37/73人（50.7%）を配置したが、JPの取り得る機会は全市場の2.7%（2301t）しかない。未充足の機会が残る市場: CN(未充足機会 51146t), US(未充足機会 20427t), EU(未充足機会 1073t), OTHER(未充足機会 3628t)"
A01:sai-train-standard-003:CONSV:T2,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,2,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業5/10人（50.0%）を配置したが、JPの取り得る機会は全市場の6.8%（5466t）しかない。未充足の機会が残る市場: CN(未充足機会 28208t), US(未充足機会 20593t), EU(未充足機会 15101t), OTHER(未充足機会 9299t)"
A01:sai-train-standard-003:CONSV:T20,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,20,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業37/73人（50.7%）を配置したが、JPの取り得る機会は全市場の2.7%（2426t）しかない。未充足の機会が残る市場: CN(未充足機会 51995t), US(未充足機会 21565t), EU(未充足機会 1363t), OTHER(未充足機会 3667t)"
A01:sai-train-standard-003:CONSV:T21,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,21,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業39/78人（50.0%）を配置したが、JPの取り得る機会は全市場の2.5%（2050t）しかない。未充足の機会が残る市場: CN(未充足機会 53290t), US(未充足機会 16627t), OTHER(未充足機会 2507t)"
A01:sai-train-standard-003:CONSV:T22,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,22,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業42/83人（50.6%）を配置したが、JPの取り得る機会は全市場の2.6%（2263t）しかない。未充足の機会が残る市場: CN(未充足機会 53511t), US(未充足機会 17855t), OTHER(未充足機会 3025t)"
A01:sai-train-standard-003:CONSV:T23,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,23,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の2.5%（2159t）しかない。未充足の機会が残る市場: CN(未充足機会 52394t), US(未充足機会 19134t), OTHER(未充足機会 3294t)"
A01:sai-train-standard-003:CONSV:T24,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,24,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の2.1%（1819t）しかない。未充足の機会が残る市場: CN(未充足機会 53678t), US(未充足機会 19381t), OTHER(未充足機会 3069t)"
A01:sai-train-standard-003:CONSV:T25,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,25,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の2.2%（1989t）しかない。未充足の機会が残る市場: CN(未充足機会 58803t), US(未充足機会 16777t), OTHER(未充足機会 2704t)"
A01:sai-train-standard-003:CONSV:T26,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,26,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の2.1%（1826t）しかない。未充足の機会が残る市場: CN(未充足機会 56415t), US(未充足機会 16576t), OTHER(未充足機会 2755t)"
A01:sai-train-standard-003:CONSV:T27,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,27,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の2.0%（1783t）しかない。未充足の機会が残る市場: CN(未充足機会 56823t), US(未充足機会 18054t), OTHER(未充足機会 3150t)"
A01:sai-train-standard-003:CONSV:T28,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,28,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の1.8%（1604t）しかない。未充足の機会が残る市場: CN(未充足機会 56379t), US(未充足機会 18058t), OTHER(未充足機会 2897t)"
A01:sai-train-standard-003:CONSV:T29,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,29,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の1.8%（1658t）しかない。未充足の機会が残る市場: CN(未充足機会 63910t), US(未充足機会 16537t), OTHER(未充足機会 2793t)"
A01:sai-train-standard-003:CONSV:T3,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,3,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業7/15人（46.7%）を配置したが、JPの取り得る機会は全市場の6.4%（4924t）しかない。未充足の機会が残る市場: CN(未充足機会 24624t), US(未充足機会 21032t), EU(未充足機会 14287t), OTHER(未充足機会 9150t)"
A01:sai-train-standard-003:CONSV:T30,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,30,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の1.6%（1431t）しかない。未充足の機会が残る市場: CN(未充足機会 59332t), US(未充足機会 15977t), OTHER(未充足機会 2752t)"
A01:sai-train-standard-003:CONSV:T31,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,31,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の1.7%（1666t）しかない。未充足の機会が残る市場: CN(未充足機会 61667t), US(未充足機会 18883t), OTHER(未充足機会 3623t)"
A01:sai-train-standard-003:CONSV:T32,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,32,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の1.5%（1385t）しかない。未充足の機会が残る市場: CN(未充足機会 58945t), US(未充足機会 18171t), OTHER(未充足機会 3162t)"
A01:sai-train-standard-003:CONSV:T4,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,4,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業10/20人（50.0%）を配置したが、JPの取り得る機会は全市場の5.2%（4245t）しかない。未充足の機会が残る市場: CN(未充足機会 26668t), US(未充足機会 24752t), EU(未充足機会 12950t), OTHER(未充足機会 10003t)"
A01:sai-train-standard-003:CONSV:T5,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,5,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業13/25人（52.0%）を配置したが、JPの取り得る機会は全市場の5.9%（4804t）しかない。未充足の機会が残る市場: CN(未充足機会 30352t), US(未充足機会 22260t), EU(未充足機会 11814t), OTHER(未充足機会 8454t)"
A01:sai-train-standard-003:CONSV:T6,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,6,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業15/30人（50.0%）を配置したが、JPの取り得る機会は全市場の6.3%（5328t）しかない。未充足の機会が残る市場: CN(未充足機会 33076t), US(未充足機会 23870t), EU(未充足機会 9666t), OTHER(未充足機会 8320t)"
A01:sai-train-standard-003:CONSV:T7,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,7,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業18/35人（51.4%）を配置したが、JPの取り得る機会は全市場の5.8%（4534t）しかない。未充足の機会が残る市場: CN(未充足機会 31697t), US(未充足機会 23144t), EU(未充足機会 7671t), OTHER(未充足機会 7527t)"
A01:sai-train-standard-003:CONSV:T8,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,8,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業20/40人（50.0%）を配置したが、JPの取り得る機会は全市場の5.7%（4697t）しかない。未充足の機会が残る市場: CN(未充足機会 33957t), US(未充足機会 24681t), EU(未充足機会 7520t), OTHER(未充足機会 7096t)"
A01:sai-train-standard-003:CONSV:T9,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,CONSV,9,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業22/45人（48.9%）を配置したが、JPの取り得る機会は全市場の5.0%（4193t）しかない。未充足の機会が残る市場: CN(未充足機会 39916t), US(未充足機会 22420t), EU(未充足機会 5180t), OTHER(未充足機会 6077t)"
A01:sai-train-standard-003:JPQ:T10,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,JPQ,10,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業21/42人（50.0%）を配置したが、JPの取り得る機会は全市場の4.6%（3903t）しかない。未充足の機会が残る市場: CN(未充足機会 41422t), US(未充足機会 22951t), EU(未充足機会 4710t), OTHER(未充足機会 6141t)"
A01:sai-train-standard-003:JPQ:T11,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-003,JPQ,11,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業25/49人（51.0%）を配置したが、JPの取り得る機会は全市場の4.3%（3530t）しかない。未充足の機会が残る市場: CN(未充足機会 41172t), US(未充足機会 23169t), EU(未充足機会 3791t), OTHER(未充足機会 5693t)"
